labels,global,basal,her2,lumA,lumB,norm
CXCL2,0.000669026,0.0006489913,0.00071609823,0.00070387544,0.0007020147,0.00043268135
CHPT1,0.0006688669,0.00068010576,0.0007735155,0.00066531973,0.0006440774,0.00063710415
MAP2K3,0.00066745706,0.00067090103,0.00066742994,0.0006655521,0.00065319095,0.00069748226
C4A,0.0006671231,0.00069759786,0.00062898424,0.0006611059,0.00064282387,0.0007170197
C4B,0.00066660566,0.00069738756,0.0006313309,0.00065948436,0.0006434226,0.00071740575
ADRB2,0.0006656429,0.00067909015,0.000662505,0.000695821,0.00071847887,0.0003942577
ABAT,0.0006616895,0.0007349526,0.0005041289,0.0006950013,0.0006084206,0.00057849573
TRDN,0.0006607633,0.00067729846,0.0006539741,0.00066202536,0.0006590594,0.0006336371
SP1,0.0006592189,0.00066202256,0.0006625982,0.0006595739,0.0006650392,0.00063932233
PLA2G12A,0.00065733626,0.00067760434,0.00067202013,0.0006517958,0.0006568551,0.0006402318
ECHS1,0.0006562419,0.00062563136,0.00065003894,0.0006494452,0.00063799904,0.0007821932
TGFB2,0.0006561134,0.0006360817,0.0006826903,0.00065364846,0.0006938286,0.00061444874
KCNJ3,0.0006537177,0.0005899949,0.0005791086,0.00068531145,0.00067737524,0.00061554677
PGM2,0.00065349607,0.0006599428,0.0006293034,0.0006572648,0.0006585598,0.0006314061
ST3GAL1,0.00065319805,0.00062351837,0.00065037323,0.00066315016,0.0006908015,0.0005871515
RAD51,0.00065038266,0.0007658726,0.0008199985,0.000634911,0.00067365216,0.0003610913
SELENOI,0.0006495109,0.00065916404,0.00061150076,0.00063750055,0.0006873346,0.0006509984
ST8SIA1,0.0006469368,0.00067426084,0.00062597636,0.000637922,0.0006446798,0.00066423963
GNG5,0.0006462332,0.0006610558,0.0006383305,0.0006621675,0.00059803814,0.0006347495
FOXO1,0.00064593315,0.0007077808,0.0006570943,0.00062479416,0.000718241,0.00050308916
MAP3K7,0.0006459116,0.0006422416,0.00063903525,0.0006441307,0.0006367052,0.0006833259
GNG12,0.00064575026,0.0006864674,0.0006594746,0.000614417,0.00067918573,0.00066129613
PTPN11,0.0006441297,0.0006356865,0.0006355077,0.0006405897,0.0006401874,0.000690286
GAD1,0.0006423277,0.00055162644,0.00062343664,0.0006538996,0.0006508696,0.0007398874
TGFB1,0.00064038363,0.00061493076,0.00061424455,0.0006606665,0.0006180853,0.0006424752
EHHADH,0.000639943,0.0006350691,0.0006086635,0.00063357217,0.0006552462,0.0006750256
DAG1,0.0006398934,0.00065571367,0.0006425133,0.00063496764,0.0006310109,0.00065173244
HADHA,0.000638643,0.000618232,0.0005972692,0.00063279486,0.0006181638,0.0007716799
CDKN2A,0.0006314172,0.00067168835,0.00062023685,0.0006181478,0.000616287,0.0006643588
HMGCS2,0.0006295105,0.00069046725,0.0005647645,0.00063656666,0.0006032049,0.00058322586
NFATC3,0.0006290057,0.0006301589,0.00062508404,0.00062708644,0.00062599237,0.00064511213
PPARG,0.0006284537,0.0006310661,0.00063539966,0.00064409204,0.00064028817,0.000517948
PLA2G2C,0.0006282855,0.00063459337,0.00063936244,0.000621644,0.0006397559,0.0006215954
AOC2,0.00062547426,0.000594707,0.0006389529,0.00065215374,0.000630097,0.0005259686
GSTM5,0.0006236189,0.0006098951,0.0006220585,0.0006347902,0.0006255051,0.00058873784
ADH5,0.0006206728,0.0006206566,0.00061305874,0.0006120182,0.0006134813,0.0006832611
PPP1CB,0.0006180485,0.00060285797,0.0006144163,0.00062069856,0.0006190435,0.0006319346
CACNA1B,0.00061641034,0.00064578134,0.0006536564,0.00059938844,0.00062286464,0.0006122528
PPP1CC,0.000612415,0.0006126361,0.000612195,0.00061324734,0.00060047186,0.00063007267
PRKAA1,0.0006115705,0.0005796503,0.00057279464,0.0006150086,0.00063833717,0.000628477
PLA2G5,0.0006113287,0.0006054073,0.0006306662,0.00061096833,0.000595983,0.0006378231
CCL5,0.0006092738,0.0006625274,0.00063241774,0.000595976,0.00057665416,0.0006271644
ACADS,0.0006089942,0.00062818505,0.0008326297,0.0005705964,0.0006385355,0.00055264286
SYK,0.00060758577,0.0006375493,0.00061476434,0.00059756346,0.0005999203,0.0006149601
PLA2G2D,0.0006064848,0.0006090208,0.0005986158,0.0006007565,0.0005976591,0.00065304537
XYLT2,0.0006064622,0.0006188448,0.0006018276,0.00060264487,0.0005977099,0.0006237078
GNB4,0.00060526025,0.00064073957,0.0005983669,0.0005852284,0.0006074069,0.00064566196
GSTA1,0.00060511025,0.00055561116,0.00059351197,0.000626758,0.0006204722,0.0005620233
PPP1CA,0.0006046114,0.0006015215,0.0006052867,0.00059804216,0.0006100008,0.0006327348
B3GAT3,0.00060433743,0.0005950727,0.0006026797,0.0006059625,0.0005966131,0.0006277687
ACACA,0.0006031283,0.00060532335,0.00059826224,0.00060377934,0.0005996269,0.0006060143
BIRC3,0.00060190714,0.00060199917,0.0005652543,0.00060815545,0.0006090947,0.00058347866
TGFA,0.00060110644,0.0005001194,0.00057811604,0.0006296117,0.000642633,0.000573
B3GALT6,0.00060056814,0.00058995496,0.0006021945,0.000604322,0.0005898922,0.00061866397
GLDC,0.0005999835,0.00053539715,0.00062873156,0.0006105,0.0005959952,0.0006459554
AKR1C3,0.0005996828,0.00058624323,0.0005924943,0.00061235507,0.00060422695,0.000555891
BLVRB,0.0005985524,0.0005740124,0.00059966545,0.00060364726,0.0005998197,0.0006124378
GNB2,0.000597984,0.0005703374,0.0006001142,0.0006113861,0.00057212304,0.0006247462
PLA2G3,0.00059767015,0.0006087509,0.0005830455,0.0005969969,0.000579914,0.00062520546
B4GALT7,0.00059713057,0.0005911484,0.0005926439,0.00060011796,0.00058941956,0.00060997996
TGFBR2,0.0005966905,0.0006289449,0.000601775,0.00059385516,0.0006248345,0.00049904117
B4GALT3,0.000595782,0.0005774786,0.0005753693,0.0006021528,0.0005852342,0.0006298172
PLB1,0.000592725,0.0006170812,0.00059622974,0.0005925456,0.0005751995,0.00058104435
CEPT1,0.00059099053,0.00060043606,0.00057046587,0.00059446733,0.0005572768,0.00063420326
PLA2G2A,0.0005879208,0.0005788575,0.00057478284,0.0005864893,0.0005610325,0.0006702188
GSTM1,0.0005858607,0.00058335875,0.0005891967,0.0005823723,0.000579461,0.0006172655
ADIPOQ,0.00058084726,0.0005688888,0.00057352654,0.00060270814,0.00057593896,0.00050562137
CACNA1F,0.0005804317,0.0006349404,0.0006377966,0.00055179745,0.00058597495,0.0005782136
GNGT2,0.00057883095,0.00059904036,0.00057733344,0.00057073816,0.0005477045,0.0006431496
HRC,0.0005783714,0.00061385834,0.0005600556,0.00055931415,0.0005728458,0.0006363082
AGPAT2,0.00057811575,0.00057831866,0.00058097515,0.00058226427,0.0005876546,0.0005370812
CSAD,0.000577734,0.00068012654,0.0006607721,0.00054776354,0.0005198405,0.00059749046
CD14,0.0005741778,0.0005625057,0.0005752333,0.00057787326,0.000579077,0.0005660247
PCYT1A,0.00057363336,0.0005662498,0.0005441073,0.00058087084,0.0005516757,0.00061197573
CYP2E1,0.00057081645,0.0005648019,0.0005568112,0.00057570636,0.00057383935,0.00056116725
MAP3K14,0.0005704592,0.00054681505,0.000581752,0.00056950614,0.00055863877,0.00063016335
PLPP2,0.0005695139,0.00054362457,0.0005377275,0.0005653207,0.0005450974,0.0007040612
G6PC3,0.00056923385,0.00057551294,0.0005865336,0.0005684179,0.00056233775,0.0005626107
AKR1B10,0.00056862755,0.0005507914,0.00061212946,0.0005644041,0.00057237444,0.0005825683
MARS1,0.0005667619,0.00060783006,0.00063102966,0.0005276254,0.00064915203,0.0004939045
ATM,0.000566274,0.00055440696,0.00055789034,0.0005787948,0.00054384506,0.0005712629
KCNJ6,0.0005661855,0.0005927124,0.0005723802,0.00057095924,0.00054655166,0.0005276333
GSTT2B,0.0005619307,0.0005586643,0.00057588454,0.00055774517,0.0005524526,0.0005961785
PGM1,0.00056129135,0.0006061436,0.0005699931,0.0005404745,0.0005420305,0.00061759626
ATP2B2,0.00056074036,0.00054105464,0.00058493525,0.0005718401,0.00056982704,0.0005046079
ANPEP,0.00055870705,0.00045083917,0.00069571135,0.0005915626,0.0006051105,0.00039548796
GNB5,0.00055846834,0.0005319939,0.00054111966,0.0005543509,0.00055662665,0.0006414242
UGP2,0.0005563627,0.00060407043,0.0005780332,0.0005292185,0.00056295545,0.00058242894
FOXO3,0.0005560631,0.00054459553,0.00053973723,0.00055605563,0.00054983917,0.00059945066
GRIN2A,0.00055579306,0.000573294,0.0005984995,0.00053592445,0.0006065341,0.0005008385
PDGFB,0.0005541134,0.0005807087,0.000528295,0.00054789433,0.0005421841,0.0005799728
GSTM2,0.00055241963,0.000571955,0.0006075842,0.00054084725,0.0005618622,0.00051934214
PLD1,0.0005516414,0.00050725625,0.00052044255,0.00056786806,0.00057110016,0.0005336749
PDGFRB,0.0005500151,0.0005978722,0.0005439048,0.00053394283,0.0005483222,0.0005553625
CXCL1,0.00054931844,0.0004239119,0.00053141575,0.0005890653,0.0006271637,0.0004361153
PDGFA,0.0005488173,0.00054825796,0.0005508335,0.00054452894,0.000570399,0.00053008227
ROCK2,0.000547532,0.00054664654,0.0005424865,0.00054601365,0.000543017,0.0005687603
ST3GAL2,0.00054681284,0.00055515533,0.00053881126,0.0005501261,0.0005090364,0.000591201
AKR1B15,0.0005449486,0.00057407736,0.00058599835,0.00052955834,0.0005122582,0.00060260657
CAMK4,0.00054226554,0.00055614347,0.00052217324,0.0005384031,0.0005313951,0.0005722738
ACSM1,0.0005422253,0.00062289916,0.000505464,0.00050314784,0.00054622703,0.0006183208
FYN,0.00054119446,0.0005132429,0.0005241395,0.0005491426,0.00054160645,0.0005613747
ST3GAL3,0.0005409346,0.0005228657,0.00055429153,0.0005441479,0.00055573974,0.00051912194
PSMC1,0.0005403214,0.0004726045,0.00048451984,0.0005685876,0.000542158,0.00055264053
PTGS2,0.00054022955,0.0005370147,0.0005210805,0.0005399393,0.0005135571,0.0006105276
TRADD,0.0005389706,0.0005332269,0.00054909225,0.0005451513,0.0005208956,0.00054383784
MGST1,0.00053873955,0.0005190606,0.0005119172,0.00055169617,0.0005358778,0.0005323341
DDC,0.00053777406,0.00045617114,0.0005215665,0.00056250254,0.000533519,0.0005747142
CACNA1A,0.0005375612,0.00056691887,0.00052583765,0.00052519765,0.00054010184,0.00055266364
PCYT2,0.00053704006,0.00053872133,0.0005238314,0.00053978834,0.0005144513,0.0005715895
FZD4,0.00053632056,0.00057511614,0.00051155814,0.00054144755,0.00053676474,0.00045992457
VAMP2,0.0005313896,0.00058387563,0.0006272995,0.00050534954,0.0005541402,0.00045979282
IRF3,0.00053118664,0.00053801097,0.0005309332,0.0005340153,0.0005170689,0.00053129095
DLAT,0.00053033885,0.00052012154,0.0005315713,0.00053429557,0.00053752883,0.00051396474
TGFBR1,0.0005301099,0.00051636633,0.0005297184,0.00053416187,0.0005250778,0.0005431873
GSTM3,0.00053004315,0.0005613121,0.0005230624,0.0005240745,0.0005235105,0.0005228374
PPP2R1A,0.00052998017,0.00052599574,0.00053737476,0.0005336212,0.00052721787,0.00051826943
TGFB3,0.00052986504,0.00052061735,0.0004957421,0.0005555428,0.000490226,0.0005143093
IL18,0.0005290914,0.0005562282,0.00054047897,0.0005320205,0.0005182272,0.00047881145
ROCK1,0.0005279152,0.00052377034,0.0005204024,0.00052715646,0.00052684057,0.000546413
DGAT1,0.00052692165,0.00052850647,0.00053925015,0.00052267,0.00051110605,0.00056594657
FGFR1,0.0005260759,0.00053571333,0.00053799106,0.00052650453,0.00052880717,0.00049341074
GSTP1,0.0005260581,0.00048895134,0.00052946573,0.00052990095,0.00055329385,0.00051848235
CASP7,0.0005259387,0.0005045729,0.00051257457,0.0005312775,0.0005304668,0.0005375326
BRCA1,0.0005257663,0.0004911457,0.00043144138,0.0005061763,0.0006581276,0.00050875114
ACOX3,0.0005253577,0.00050249987,0.00052180974,0.0005313296,0.00051928964,0.000548829
HIF1A,0.0005249932,0.0005113686,0.00050584046,0.00053183356,0.0005211728,0.0005351428
TBK1,0.00052457355,0.00048783264,0.0005100607,0.0005274174,0.00055303395,0.0005321486
SMAD4,0.00052440696,0.0005233996,0.0005316694,0.00052284333,0.0005143119,0.0005474657
BIRC2,0.0005222809,0.0005085687,0.0005159436,0.00052809087,0.0005112685,0.0005417949
FGF2,0.00052024116,0.00049802894,0.00055513345,0.0005360768,0.00055371376,0.00039171675
CXCL12,0.0005201724,0.000564755,0.00055976026,0.00050622626,0.0005641929,0.0004027746
MARS2,0.00051945704,0.0005785077,0.00049241405,0.0005026566,0.00051775406,0.00052417914
RGS9,0.0005184862,0.00051146036,0.00051810534,0.00051530387,0.0005232228,0.0005383303
GNAL,0.00051790837,0.0005052549,0.0005881704,0.000518747,0.00058824325,0.00035465654
DVL1,0.00051554677,0.00051577616,0.00051235047,0.0005145049,0.0005103417,0.00053235656
CAV1,0.00051531394,0.0005006925,0.00053059496,0.0005563348,0.0005344661,0.00028701272
DVL2,0.0005147647,0.00051402196,0.00051378453,0.0005153529,0.0005082918,0.0005257712
FLAD1,0.0005129563,0.0005325509,0.00051150727,0.0005162273,0.0005051175,0.0004778159
GSTA4,0.0005117064,0.00049687887,0.0005097178,0.0005162579,0.0005094507,0.0005201704
IFNGR2,0.00051080517,0.0005141917,0.0005139308,0.00051023834,0.00049586484,0.0005331315
DVL3,0.0005101412,0.00051282434,0.0005075711,0.0005087452,0.0005031587,0.0005272961
HSD17B7,0.0005090451,0.0004562318,0.00044187883,0.00055040163,0.00052571495,0.00041005123
CASP1,0.0005090442,0.0005180601,0.0005009949,0.0005036764,0.0004989422,0.00054497604
PRKAB2,0.0005089339,0.00049800455,0.0005040957,0.00050808094,0.0004969777,0.0005579233
HLA-G,0.00050887116,0.0005425508,0.00048528676,0.000510894,0.00046978393,0.000529341
MOCS2,0.0005076705,0.0004890658,0.0004915016,0.00050852733,0.000512224,0.00053908286
PRKCE,0.00050724996,0.00050320436,0.00048429242,0.00051265425,0.0005011846,0.00051487365
GSTM4,0.00050633185,0.0005126041,0.0005101275,0.0005020186,0.0005026396,0.00052126555
GSTO2,0.00050517864,0.0005240453,0.0005194057,0.00049514126,0.00049551285,0.00053056114
CAT,0.00050494133,0.0005328766,0.00054356136,0.0005094475,0.00049393065,0.00042581183
PPP2R1B,0.0005043768,0.0004947686,0.00049731985,0.00050998473,0.00048791888,0.00052834966
MGST2,0.00050294737,0.00050765293,0.000499398,0.00050184864,0.0004929106,0.00052143424
MGST3,0.00050243316,0.00048758826,0.00050023815,0.0005063968,0.0004976667,0.0005186943
GRIN1,0.0005019774,0.0005515251,0.0004902344,0.00048742196,0.00048036565,0.00053764327
SEPSECS,0.00050150196,0.0005413897,0.0004936954,0.00049794646,0.00047290677,0.00050848175
PRKAG2,0.0005014116,0.00049639825,0.00049780455,0.0004954516,0.0004960738,0.00055275805
PRKAG1,0.0005011353,0.0004810069,0.0004884336,0.00050089904,0.0004988539,0.0005508565
PRKAB1,0.0005001299,0.00048773774,0.0004890019,0.00049997587,0.00048829993,0.0005524675
MASP1,0.00049985386,0.00046613926,0.0005092435,0.0005330305,0.0005085013,0.0003681781
ACOX1,0.00049975317,0.0004976722,0.00050254393,0.00049219036,0.0004976904,0.0005433877
CCL2,0.0004996541,0.00045088227,0.00046857758,0.0005134722,0.00049360807,0.00054858916
TUBA1A,0.00049795693,0.00050575705,0.0005011733,0.00049289304,0.00051181245,0.0004819836
ACP5,0.0004979223,0.00049349375,0.0004915135,0.00050211244,0.00049711455,0.0004906094
TUBA1B,0.0004966424,0.00050104863,0.00051170064,0.0004955118,0.00049210887,0.0004921305
FZD9,0.0004962696,0.0003972095,0.0004854645,0.0005348099,0.0005132825,0.00045059295
HADH,0.00049506983,0.0005093925,0.0004865622,0.0004934734,0.000457555,0.0005537272
ACSL1,0.0004943794,0.00047891706,0.0004550297,0.0005077479,0.0004956869,0.0004799193
DGAT2,0.00049257616,0.00053625525,0.0004883933,0.00048262082,0.0004867319,0.00048057942
RGN,0.00049182563,0.0005484134,0.00043145067,0.0004973405,0.00042954576,0.00052430877
VAV3,0.00049121754,0.00043096102,0.00046011357,0.0005172546,0.0005042454,0.00046317352
GSTO1,0.00049055077,0.00048049336,0.000489454,0.0004915213,0.00048134025,0.0005210112
SELP,0.00049037265,0.000490585,0.0005019905,0.0004865181,0.00052633835,0.000434527
ITGB1,0.0004899761,0.0004805129,0.0004900084,0.0004913419,0.0004978048,0.0004850685
ITGAM,0.0004898421,0.00048825052,0.00050521083,0.00049038266,0.00048615062,0.0004855623
PTPN6,0.0004895483,0.0004859556,0.0004848267,0.0004959401,0.0004966917,0.0004537297
IFNGR1,0.0004878393,0.00048075084,0.00048143623,0.0004876315,0.00048659992,0.0005081856
IRAK4,0.00048734975,0.00047256175,0.0004800057,0.0004889107,0.00049117237,0.0005035036
GLA,0.0004862806,0.00047670896,0.000505635,0.00048786987,0.0004970734,0.0004609321
PDGFD,0.00048617917,0.0005463009,0.0005266739,0.00046918538,0.00050362956,0.00040557457
PLD2,0.0004826065,0.00047786787,0.00046696697,0.00048240443,0.00046454696,0.0005366396
TUBA1C,0.00048207055,0.00048058722,0.0004945601,0.0004790064,0.00048529476,0.00048511135
TUBA4A,0.0004810611,0.00049482303,0.000517181,0.00047759272,0.00046618396,0.0004759006
ATP1A4,0.0004808314,0.00054443505,0.00044145496,0.00047405588,0.00041263583,0.0005588887
AGT,0.00048011655,0.0004762635,0.0004907739,0.00046978,0.0004891107,0.000514696
KLK1,0.00047969163,0.00040706055,0.00047234175,0.00046042542,0.00057017885,0.00054163905
CXCR4,0.00047898738,0.00054409634,0.0005059183,0.0004627107,0.00045479496,0.00047292796
MYL2,0.00047524646,0.0004646828,0.0004717353,0.00047824404,0.0004708595,0.00048917864
PRKG2,0.00047508537,0.00050347403,0.0004182697,0.00048179334,0.00045402255,0.00047188334
FZD7,0.00047408303,0.00043294518,0.0004981717,0.0004820795,0.0005042833,0.00043205894
HPGDS,0.00047330113,0.00046454312,0.0004728543,0.00047651803,0.00047463443,0.00047017445
DLST,0.00047284676,0.00048343514,0.00046305681,0.00046878398,0.0004769445,0.0004744416
VAV2,0.00047279822,0.00046089932,0.00047920385,0.00047803466,0.00048633257,0.00043740054
CYP2C8,0.0004726287,0.00046596548,0.00046973088,0.0004745336,0.00046182857,0.00049669907
ATP2B1,0.00047251652,0.00047981154,0.00047712272,0.00046688557,0.00046423078,0.00050023594
SLC8A2,0.00047171145,0.00047817265,0.00048490762,0.00047178625,0.00045533347,0.00048078317
TRAF3,0.00047154306,0.0004606047,0.00046167208,0.00047349176,0.000454643,0.00051918667
C5,0.00047041877,0.00052375003,0.00051623076,0.00045428867,0.00044437475,0.0004738732
ATP2B4,0.0004688256,0.00047484157,0.0004726541,0.00046351104,0.00045867855,0.0005011842
CRK,0.00046776395,0.0004674827,0.00046942054,0.00046763552,0.0004710568,0.0004616111
PSTK,0.00046727853,0.00045190484,0.0004847684,0.00047105545,0.0004416874,0.0005096329
HLA-F,0.0004658339,0.00057919184,0.0004744701,0.0004403057,0.00042742223,0.00046198285
RAP1A,0.00046578195,0.00046378697,0.00046483395,0.00046529263,0.00046534007,0.00047323742
RFK,0.000465757,0.00046687902,0.00045037718,0.0004642403,0.00046815228,0.00047819415
LDHA,0.000465384,0.00046416375,0.00046287302,0.00047049602,0.00046497348,0.00044425935
PDE3B,0.00046523823,0.000430257,0.00045225103,0.00048534365,0.00044821727,0.00046553402
FTH1,0.00046402344,0.0004655225,0.00044195852,0.00046674794,0.0004130516,0.000557928
CRKL,0.0004630224,0.000460996,0.00046491355,0.00046443098,0.00046073348,0.0004622975
TUBAL3,0.00046268204,0.00046558224,0.0004367379,0.00046388985,0.00047913307,0.00043992253
AGPAT1,0.00046169385,0.00045530172,0.00046567232,0.0004618589,0.00044899216,0.0004926102
GPI,0.00046134234,0.00049506075,0.00048938656,0.0004492191,0.00046749384,0.00043209147
BIRC5,0.00046130677,0.00045625167,0.00047016886,0.0004526307,0.00047353146,0.00048491868
FZD5,0.00046059728,0.00044845295,0.00045050646,0.0004766225,0.00045059522,0.00042661224
EIF2S1,0.00046017225,0.00045624474,0.00046541035,0.00045393963,0.00047001237,0.00047651245
HLA-C,0.00046012131,0.0004850492,0.00046970253,0.00046361578,0.00043222323,0.0004436481
DDX58,0.00045952006,0.0004559917,0.00045402383,0.0004580748,0.00047599585,0.00044649106
ELK1,0.0004587796,0.0004738876,0.00046355426,0.0004548781,0.00046604758,0.0004352475
STAR,0.0004586879,0.00044740073,0.00048075579,0.0004607891,0.00045770963,0.00045354548
HLA-A,0.00045771553,0.0005152977,0.0004635245,0.00044753694,0.00043523713,0.00044612054
EIF4EBP1,0.00045758387,0.00043524572,0.00043451233,0.00046249892,0.00044122167,0.00051869696
MOGAT2,0.00045718296,0.0004380978,0.00041032556,0.00045650284,0.00047647904,0.0004922068
MDH2,0.00045667574,0.0004361128,0.00045133603,0.00046457927,0.0004530876,0.00046309657
IL1R1,0.00045634527,0.00046359462,0.00043334728,0.00045489092,0.00047117932,0.00044030763
XIAP,0.00045542288,0.0004364848,0.0004471349,0.00045949046,0.00045121938,0.00048167305
PRKCQ,0.0004549814,0.00043578862,0.00044355344,0.0004627005,0.00046451943,0.00044008766
ESR1,0.0004548799,0.00044217045,0.00043305266,0.00046663618,0.00046539766,0.00041401805
HLA-B,0.00045459208,0.0004979036,0.00046879234,0.00044894483,0.00042682007,0.00044868115
SLC8A1,0.00045334114,0.0004661795,0.00045613313,0.0004480355,0.00044300238,0.00047486316
FZD10,0.00045089185,0.00047095487,0.00045999678,0.00043419376,0.00047879247,0.0004420811
ASS1,0.00044846555,0.00036026954,0.00037613307,0.00047780608,0.00051322015,0.00038668612
PFKL,0.0004478616,0.00044580968,0.00044399587,0.00045080978,0.0004471878,0.00044059157
GRIN2D,0.00044718428,0.00047533424,0.00043737536,0.00044924216,0.00043128367,0.00042423676
