labels,global,basal,her2,lumA,lumB,norm
ADH1C,0.0006759571,0.000670525,0.0006678383,0.0006753604,0.0006711853,0.00070315995
NFATC2,0.0006755252,0.0006499805,0.00065094075,0.000681118,0.0006587525,0.0007406597
GNGT2,0.00067481253,0.0006853657,0.0006753096,0.0006725382,0.00067070714,0.00067513954
FUT2,0.0006747883,0.00058566034,0.00070406427,0.0007655326,0.00065458077,0.00038775764
ADH1B,0.0006735822,0.0006700205,0.00066756946,0.000674667,0.0006709214,0.00068359403
GNB2,0.0006733654,0.0006792701,0.00067946065,0.00067286246,0.0006679371,0.0006712302
GAD1,0.0006721177,0.0006774673,0.000679827,0.0006553843,0.00067235273,0.0007413171
PPARG,0.0006662189,0.00065802387,0.000669379,0.00068871555,0.0006731034,0.0005518042
HRC,0.00066327327,0.0006490282,0.00067096326,0.0006634643,0.0006689456,0.0006710726
SEPSECS,0.0006629158,0.0012611203,0.000970941,0.0005033141,0.0005214698,0.00046459876
CEPT1,0.0006624636,0.00067891786,0.00066597154,0.00066227996,0.00064849993,0.00065799436
B3GALT6,0.00066235336,0.00064472656,0.00053416786,0.00070174574,0.0006482692,0.0006131009
STAT5B,0.0006603619,0.00062907825,0.0006189955,0.00066250825,0.000643407,0.00076543295
GLB1,0.0006593975,0.00063409295,0.0006516676,0.0006696517,0.00065576023,0.000664033
HADH,0.00065912,0.00061214465,0.000632947,0.0006907764,0.00065644755,0.000604989
PPP2CB,0.0006585431,0.0006366251,0.0006475676,0.0006660788,0.00063823065,0.00070421107
SHC3,0.0006561756,0.0006592169,0.0006563302,0.00064827723,0.0006384781,0.0007234053
ITPR2,0.00065445143,0.000636038,0.00066223997,0.0006584083,0.000655946,0.00065814453
PTPN11,0.0006517927,0.00063656666,0.00065298873,0.0006417598,0.00066885276,0.0006966127
SELENOI,0.0006417362,0.00064510596,0.0006113077,0.00062962476,0.0006607457,0.00068398216
PRKAA1,0.0006409956,0.00062422635,0.00062567036,0.0006419128,0.00065773254,0.00064576085
SOCS3,0.00063935237,0.0006195431,0.0006420922,0.00064194994,0.0006511079,0.0006370318
PLA2G12A,0.0006393068,0.00058443396,0.0005939829,0.00065607514,0.0006661245,0.00063352735
ACADS,0.0006391751,0.00063058967,0.0006604192,0.0006384539,0.0006593906,0.0006049802
PDGFRA,0.0006388927,0.0006222464,0.00062772195,0.00064818835,0.0006503741,0.0006078129
TRDN,0.0006383987,0.0006401806,0.000651602,0.00063391076,0.0006417121,0.0006422575
IRS4,0.0006381188,0.0006404256,0.000630863,0.00064232777,0.0006438077,0.00060757215
PLA2G3,0.00063604745,0.0006015911,0.0006329881,0.00066134136,0.0006213281,0.0005977521
C3,0.0006339108,0.0007287089,0.00063019764,0.00059483486,0.00062499684,0.00068528083
CACNA1F,0.0006338669,0.00057096,0.0005763893,0.0006748605,0.0006225455,0.0005990407
JUP,0.00062995165,0.0004947665,0.00071127,0.00068758987,0.00072169106,0.00034568674
SLC8A2,0.0006287327,0.00058455527,0.0006385041,0.0006386708,0.0007245597,0.0004712028
SYK,0.0006274902,0.0006316273,0.0006375804,0.0006280802,0.0006254029,0.0006138358
STAT5A,0.0006247245,0.0006163961,0.0006009115,0.00062098756,0.00059995847,0.00072121545
LAMA2,0.0006244855,0.0006228307,0.00059379375,0.0006152852,0.0005924109,0.00075545866
XYLT1,0.00062421657,0.0006024951,0.00062360725,0.00063110574,0.00062098395,0.00063369254
LAMA1,0.00062361977,0.00067577267,0.0005940472,0.0006116639,0.00058924186,0.0006781557
MYL2,0.0006234109,0.00060134166,0.00058259163,0.00062001374,0.0005806254,0.00078780786
CFTR,0.0006223835,0.00061461964,0.0006138608,0.0006237231,0.0006291993,0.00062273
XYLT2,0.0006219393,0.0004543148,0.00088712905,0.00060430245,0.00072940433,0.00061209203
PLPP1,0.00061683275,0.00060127175,0.00058196485,0.00060881575,0.0006045235,0.0007325419
ACACA,0.0006142616,0.0006490528,0.0005848051,0.0006143613,0.0005761481,0.0006449719
PLA2G2D,0.00061349897,0.00071383157,0.0007129754,0.0005851843,0.00059571245,0.00054237025
B4GALT7,0.00061117776,0.000490357,0.00054171536,0.0006543274,0.0006496323,0.0005830591
CCL5,0.0006111293,0.0005949966,0.0006123716,0.00061488897,0.00061950256,0.00060386694
ABAT,0.0006110306,0.0006830948,0.0006612805,0.00057295617,0.0005994266,0.0006627892
CD14,0.00060975185,0.00055936276,0.00061906764,0.00062926766,0.00062549306,0.00056310993
CAMK4,0.00060931686,0.00061593927,0.0005908211,0.0006268482,0.0005770108,0.0005823572
PGM1,0.0006086883,0.00056287355,0.0005765274,0.00062916573,0.0005977882,0.0006285831
CSAD,0.000607866,0.00064025103,0.0006378702,0.0006002647,0.0005913886,0.00059852103
NFATC3,0.0006065314,0.00060489174,0.00059813407,0.00059854466,0.0006077992,0.0006534974
PLAAT3,0.0006063156,0.00059216045,0.00058706396,0.0005991153,0.00061312044,0.00066876033
CACNA1B,0.00060433254,0.0005790924,0.00057703455,0.0006098922,0.0006042945,0.0006401218
PLPP3,0.00060369243,0.00060083007,0.0005921151,0.000581326,0.00058075285,0.0007725334
EIF4EBP1,0.00060178357,0.00067026593,0.00064276304,0.000574294,0.0006339762,0.0005320241
BIRC3,0.0006016589,0.00058256136,0.0005813173,0.00061148434,0.00061777525,0.0005702585
AGTR1,0.0006010448,0.00050099345,0.0004955496,0.0006469239,0.0005986586,0.0006246064
PPP1CB,0.00059625966,0.0006114416,0.00058697554,0.0005938923,0.0005754362,0.00062700605
GLDC,0.00059619104,0.0005032889,0.0006253352,0.00061497174,0.0005907476,0.0006521729
FOXO3,0.00059430883,0.0005731951,0.000599064,0.0005981194,0.00058192335,0.0006313175
BIRC2,0.0005915882,0.0005602844,0.0005992632,0.00060504174,0.0005976214,0.00056145096
CACNA1S,0.00059067586,0.00057830993,0.0005745604,0.0005873601,0.00057625206,0.0006673605
FTL,0.00058985665,0.0006281647,0.0006336309,0.0005782327,0.0006011665,0.00052912306
PPP1CC,0.00058868085,0.00058124814,0.00058006344,0.0005897491,0.0005824212,0.0006140711
IFNGR2,0.00058715587,0.0005904731,0.00058260694,0.00058806315,0.00058984774,0.00057511125
BRCA1,0.00058684684,0.0005647369,0.00053971197,0.00056096143,0.0007385927,0.0005097348
PCYT1A,0.000585194,0.00058388646,0.00055707135,0.0005957671,0.0005535793,0.0006129269
CACNA1A,0.0005825752,0.0005418815,0.000592114,0.00058237195,0.0006233209,0.00057226256
GSTM5,0.0005793695,0.00057994784,0.0005851352,0.000578816,0.0005841519,0.00056813034
ESR1,0.0005793649,0.00034265313,0.00035975917,0.0006774803,0.0007035185,0.0004259849
SP1,0.00057785586,0.00062423234,0.0005842837,0.00056948117,0.00055052375,0.0005852095
PGM2,0.00057776336,0.0006094938,0.00055578654,0.0005727479,0.0005685897,0.0005807039
CASP1,0.00057770265,0.0005487843,0.00058100565,0.00059113436,0.0006034315,0.0005102613
TRAF3,0.00057524553,0.0005672835,0.00056494004,0.00057736586,0.00057670724,0.0005831881
MGST1,0.0005752181,0.0005803181,0.00056908967,0.0005810818,0.0005798303,0.0005326121
FTH1,0.0005727777,0.0005750334,0.00057018094,0.00056948495,0.00058634597,0.00056227355
BLVRB,0.00057196757,0.00068738573,0.00052573904,0.0005498225,0.00054186786,0.00057186704
FOXO1,0.00057125813,0.0005564813,0.0005650148,0.000583233,0.0005791629,0.00052641955
PSMC1,0.00057069975,0.00053972803,0.00049752777,0.0006012335,0.0005392932,0.00058159174
PDGFB,0.00057057623,0.00057092396,0.0005503483,0.0005655568,0.0005852207,0.00058292755
UGP2,0.00057021197,0.00055630004,0.0005585166,0.00057798537,0.000566326,0.0005708582
GSTT2B,0.0005688977,0.00057819026,0.0005714823,0.00056650804,0.00056376937,0.0005723811
IRF3,0.00056540966,0.0005754548,0.0005698522,0.0005667457,0.00056239445,0.0005435004
GSTM2,0.0005651252,0.00058536656,0.00058737735,0.0005591103,0.0005750016,0.00052581576
PLD2,0.0005649554,0.0005750424,0.0005565296,0.0005657889,0.0005552655,0.00056719576
KL,0.0005649373,0.000509743,0.00051346584,0.00054855505,0.0005193594,0.00086559576
CXCL10,0.00056061987,0.0006459609,0.0006155111,0.0005336551,0.0005784127,0.0004753529
GSTA1,0.0005592235,0.0005180523,0.0005595536,0.00057226047,0.00057692005,0.00053215126
CASP7,0.00055896916,0.0006097988,0.0005658044,0.000552246,0.00052730826,0.0005579255
CDC25C,0.00055812235,0.00059741834,0.00063040265,0.00059640914,0.0005792489,0.00020461898
DVL1,0.0005572703,0.00054895284,0.00055930164,0.0005573207,0.00056546595,0.00055488193
TGFB2,0.00055702624,0.00056571374,0.00054102985,0.000565993,0.00051670894,0.00058274606
GSTA4,0.00055695156,0.0005284059,0.00053961284,0.00057315186,0.00054513995,0.0005592836
MGST2,0.0005554267,0.0005850032,0.00055831735,0.00055076287,0.00053680467,0.0005597749
PRKAB2,0.000554972,0.0005546422,0.0005604642,0.00055468973,0.0005430681,0.0005750046
PPARGC1A,0.0005549264,0.00051760965,0.00054185855,0.00057436834,0.0005840813,0.00047729962
CYP2E1,0.00055485027,0.0005597884,0.0005513947,0.00055645575,0.00054969394,0.0005501738
DVL3,0.0005528818,0.0005421055,0.0005658237,0.00055346754,0.00057188986,0.0005241606
MGST3,0.0005514584,0.0005244892,0.00055666926,0.0005630739,0.00054512464,0.0005477167
G6PC3,0.00055093825,0.000509233,0.000513781,0.0005709762,0.00056924665,0.00051549246
ST3GAL2,0.000549859,0.00054687716,0.0005488966,0.000556675,0.0004889516,0.00063396257
ACOX3,0.00054907106,0.0005359647,0.00053203007,0.00055248546,0.00055664696,0.000553021
TGFBR1,0.0005442846,0.00052451284,0.00055750326,0.00054898503,0.0005378196,0.00055736606
GSTP1,0.0005438718,0.00044694217,0.0005175163,0.0005663095,0.0005797656,0.00055221183
PRKAB1,0.0005431198,0.00054172764,0.0005406629,0.0005444123,0.00053606334,0.00055384776
HIF1A,0.0005430661,0.00058488135,0.0006269328,0.00051815785,0.0005472448,0.0005274425
PRKAG2,0.00054262165,0.00054340804,0.00055426976,0.0005377789,0.0005425297,0.00055743934
ROCK1,0.0005425483,0.0005254477,0.00052149495,0.00053776085,0.00056688045,0.00056682626
PRKAG1,0.000542438,0.000523354,0.00053724466,0.0005421965,0.0005583184,0.00055132486
GSTM4,0.00054204185,0.0005693562,0.0005617974,0.0005274615,0.00054361194,0.00055086083
PPP2R2C,0.0005413216,0.00050241174,0.00059564837,0.0005592943,0.0005727351,0.0004208124
GSTM1,0.0005409904,0.00057866087,0.0005428395,0.00052787043,0.0005387783,0.0005443624
FYN,0.00054068485,0.00058741844,0.00054955296,0.00052463403,0.00051200896,0.0005869219
PTGS2,0.0005403318,0.0005426371,0.00052550057,0.0005367474,0.00053649663,0.0005722835
DVL2,0.0005400891,0.0005342142,0.00053639384,0.0005416158,0.0005478639,0.0005309201
CXCR4,0.00053957273,0.00051666016,0.00056058326,0.0005482281,0.00056346215,0.00047634952
PLD1,0.00053705374,0.00056415336,0.0005372076,0.0005264386,0.00052361976,0.00056818395
TGFB3,0.000536956,0.00045979535,0.0005500861,0.00057087117,0.00052517105,0.00051236886
GRIN2A,0.00053586694,0.0005280795,0.00054428703,0.0005334459,0.00055788073,0.00051485223
GSTO2,0.00053490064,0.0005698945,0.00055687653,0.0005291636,0.00050644943,0.0005395583
PKMYT1,0.00053432956,0.00048303703,0.0005403771,0.0006404031,0.00048433035,0.0001758369
GSTO1,0.0005342499,0.00051787,0.00053602527,0.00053667126,0.0005252437,0.0005659379
AGT,0.0005331646,0.00053154776,0.00047554765,0.0005421155,0.00056517083,0.00047336693
PDGFRB,0.0005330803,0.00052505446,0.00051880366,0.00053575606,0.0005241777,0.0005603755
IRAK4,0.0005317299,0.0005320134,0.00053285866,0.0005337891,0.0005289482,0.0005251545
PCYT2,0.0005312179,0.0005178295,0.000509892,0.0005354837,0.0005108886,0.0005860794
ST3GAL3,0.0005291841,0.00047964303,0.0005555522,0.0005423287,0.0005408409,0.0005084379
ATP2B1,0.0005290821,0.00045167285,0.00057039346,0.0005190167,0.0005873848,0.000577083
PLA2G5,0.00052899035,0.0005469375,0.0005302616,0.0005143788,0.00050954893,0.00060657173
ACOX1,0.0005276123,0.0005294679,0.000534872,0.00052201055,0.0005181579,0.0005649042
B4GALT3,0.0005272767,0.00048309096,0.00049267814,0.0005359271,0.0005129031,0.0006122894
PPP2R1A,0.00052637816,0.0005126927,0.00052987016,0.0005353183,0.0005256491,0.0005038745
LTBR,0.00052635605,0.0004615896,0.00051941694,0.0005489304,0.0005412528,0.0005026778
TRADD,0.0005240259,0.00051387295,0.00052536395,0.00053036935,0.00051035214,0.0005339918
AKR1C3,0.0005198517,0.00051978894,0.00052120135,0.0005212895,0.00052184414,0.0005080318
IFNGR1,0.00051967235,0.00053859525,0.00052378525,0.000512256,0.000508317,0.0005421778
GRIN1,0.00051950145,0.0005760097,0.0005056871,0.0005028143,0.0005193585,0.00051559805
HLA-E,0.0005194359,0.0005924693,0.000546456,0.00049775734,0.00049550453,0.0005263124
GSTM3,0.0005189116,0.00058477337,0.0005469566,0.00048918795,0.00051510206,0.0005409824
EXTL1,0.00051882415,0.0009318245,0.00041238955,0.0004278892,0.00038455435,0.0005838993
PDGFA,0.00051823346,0.00050125335,0.00051129673,0.00052378717,0.00051879854,0.00052376185
NCOA4,0.0005171649,0.00048931775,0.0005095729,0.0005227796,0.0005181258,0.00054107513
PLB1,0.0005170076,0.00057955313,0.00049933896,0.0005012372,0.00048244224,0.00056440756
PSTK,0.0005165457,0.0004466034,0.0007225611,0.00049046054,0.0006210763,0.00042745794
SMAD4,0.0005164892,0.0005046149,0.0004735628,0.0005200868,0.0005090662,0.0005638904
PLA2G2A,0.00051630323,0.0005375517,0.00051781494,0.0005034093,0.0004963133,0.0005802915
PLK1,0.00051527563,0.00060933334,0.0007156895,0.00045999783,0.0006826855,0.00017555623
ROCK2,0.00051312405,0.00053956546,0.00050926965,0.0004912704,0.0005053564,0.00059461914
DLAT,0.00050849974,0.0005058916,0.0005041924,0.0005079744,0.00050706894,0.0005214705
TBK1,0.0005075114,0.0005127906,0.0004987072,0.000509518,0.00049044384,0.0005261233
HEPHL1,0.00050670805,0.0005868727,0.00054158596,0.00051386247,0.00045309853,0.00040464557
HLA-C,0.0005065312,0.0004902197,0.0004944183,0.0005062837,0.00052103214,0.0005181893
DMD,0.00050586846,0.00050273916,0.00048601022,0.0004960522,0.00046920445,0.00064314995
SLC8A1,0.0005051666,0.00045993508,0.0005211447,0.000505251,0.0005215944,0.0005416163
PPP2R1B,0.00050435506,0.00048204313,0.0004809878,0.00051127514,0.00047825888,0.000573509
KCNJ3,0.0005034061,0.0005119689,0.0004942709,0.0005010349,0.0004971562,0.00051864906
HLA-A,0.00050324114,0.0004597335,0.0004901071,0.0005137638,0.00051147223,0.0005202259
VAV3,0.0005026673,0.0003864335,0.0004733927,0.000534877,0.000575849,0.00042843458
ADRB1,0.0005025072,0.0004440032,0.00044634595,0.00052072504,0.00048442517,0.0005866422
ALPL,0.0005021755,0.00046837697,0.00051522604,0.0005152117,0.00052227156,0.00044858534
KCNJ6,0.00050161924,0.0005179986,0.0005004007,0.00050050754,0.00049694505,0.00048821027
HPGDS,0.00050057244,0.000511155,0.00051582896,0.0004968491,0.0005094933,0.0004733685
HLA-B,0.00049889286,0.00046509763,0.00048443704,0.0005057857,0.00050892774,0.0005149101
CTU1,0.0004975338,0.000632507,0.000451137,0.00048217626,0.0004645953,0.0004344201
FGFR1,0.000497492,0.0004927016,0.00048717164,0.0005003207,0.0004994007,0.00049550686
TGFA,0.000497205,0.00052676874,0.00046237727,0.00049064914,0.00046527316,0.00056312385
B3GALT4,0.0004960171,0.00046659767,0.00046218486,0.0005071684,0.0004998501,0.0005084196
FZD2,0.00049541204,0.0004806415,0.0005196286,0.00050638453,0.0005124048,0.00041671455
B3GALNT1,0.00049539865,0.0004876749,0.00049693126,0.00047563505,0.00062933593,0.000359893
XIAP,0.00049504795,0.0005207361,0.00049661286,0.0004930482,0.00047756688,0.00049156573
HMGCS2,0.00049479137,0.00050718046,0.00047844354,0.0004901158,0.0005152195,0.00047089913
HLA-F,0.00049373374,0.00043140588,0.0004803986,0.0005060186,0.0005148904,0.0005108669
ATM,0.0004903555,0.00044139285,0.00046089722,0.00051600416,0.00043458559,0.0005706375
RGS9,0.00049031415,0.00044771525,0.00043507785,0.0004966975,0.0005126951,0.0005310112
PRKCE,0.0004896853,0.00047894908,0.00047108243,0.0004942611,0.00049115176,0.0004960673
MOCS2,0.00048757976,0.0004402356,0.00046343246,0.0004948441,0.0004950665,0.000537087
TICAM1,0.0004875682,0.0004889256,0.00048117476,0.0004950329,0.0004813316,0.0004636558
C5AR1,0.00048735127,0.0005329871,0.0005156199,0.00044776764,0.00051214814,0.0005414351
AOC2,0.00048684672,0.0004893497,0.00049763697,0.0004793638,0.00049590966,0.0004957013
BIRC5,0.0004856598,0.0006021996,0.0005326874,0.00038429914,0.00062794855,0.00049737655
AOC3,0.0004851178,0.00049128354,0.0004975302,0.00047825542,0.0004959625,0.00047997964
RFK,0.00048473882,0.00046140328,0.0005913722,0.00048481813,0.0004869726,0.00044350795
VAV2,0.00048385438,0.00047791688,0.00049133366,0.0004901986,0.0004940468,0.00043786856
CYP2C8,0.00048289416,0.0004959446,0.00047361068,0.00047632528,0.00047949678,0.0005063576
TUBA1A,0.0004803464,0.00048008267,0.00047886363,0.00047937484,0.0004903143,0.000468356
ITGAM,0.0004800498,0.00045689126,0.0004710149,0.00047367514,0.0004791937,0.0005607771
ACSS2,0.00047955714,0.00046357044,0.00046816902,0.00048926746,0.00049486186,0.0004383176
TYK2,0.00047919608,0.0004739819,0.000483179,0.0004825636,0.00047758076,0.00047136642
HLA-G,0.00047848214,0.00045877384,0.00048356818,0.0004817446,0.0004901179,0.00047114393
PTPN6,0.00047768955,0.00047812183,0.00047765285,0.00048104773,0.00048412965,0.00044808316
AGPAT2,0.00047723806,0.00050411315,0.0005485262,0.00047691108,0.00048628636,0.00036357416
C5,0.00047566852,0.0004807207,0.00046039835,0.00044729197,0.0005334876,0.0005143901
DDC,0.00047484384,0.000473238,0.00047853676,0.0004717948,0.00048343558,0.00047448068
TUBA4A,0.00047376088,0.00046700187,0.0004869855,0.0004734048,0.00047858735,0.00046882118
TUBA1B,0.0004728626,0.00046421183,0.00047780076,0.00047925662,0.0004589251,0.00047782942
MOCS3,0.00047060184,0.00038865607,0.00053165364,0.00047352613,0.00055462436,0.00039897425
GLA,0.00047018283,0.00039456153,0.0004591851,0.0005154888,0.00042376752,0.00046691275
IL18,0.00046980425,0.00045303887,0.00046173582,0.00046916868,0.00047166075,0.00050466467
STAT2,0.00046882365,0.0004605414,0.00047039374,0.00047165214,0.0004671343,0.00047095315
ACP5,0.00046870683,0.00048652967,0.0005031264,0.00045192766,0.0004470494,0.00053749734
SLC3A2,0.00046821198,0.00044827358,0.00046333642,0.0004827686,0.00043784681,0.0004891158
TUBAL3,0.0004674038,0.00047089072,0.00047247257,0.00046579746,0.0004721361,0.00045701143
IL1R1,0.00046643303,0.000482107,0.00046627194,0.00046741767,0.0004725452,0.00042294362
CDO1,0.00046578178,0.00042737395,0.0004471749,0.0004878823,0.0004655361,0.00043502342
EIF2S1,0.00046339055,0.00045689644,0.00045189535,0.00047257103,0.00044527772,0.00047016397
DLST,0.00046288586,0.00043317417,0.00044079882,0.0004708468,0.00045700243,0.0005013679
TUBA3D,0.00046284246,0.0004560088,0.00046225355,0.0004613249,0.0004701629,0.00046931006
TUBA3E,0.00046234054,0.00045649536,0.00046598114,0.00046047167,0.00046771392,0.00046939182
ATP1A4,0.00046178736,0.0002945641,0.00036762503,0.00054851646,0.00045417043,0.00039748312
RAP1A,0.0004609623,0.00045275033,0.00045825684,0.00046174703,0.00046193379,0.0004714801
FZD3,0.00046085895,0.00045400334,0.00046789186,0.00046350135,0.00046621903,0.00044444145
GRIN2C,0.00046025906,0.00046038305,0.00046214744,0.00046225992,0.00045226142,0.00046335426
PFKP,0.00045941424,0.0006367367,0.0005310428,0.00040974034,0.00042590004,0.00041129033
ELK1,0.00045807438,0.0004842847,0.00046697023,0.00045160332,0.00046668053,0.00042270657
PRKG1,0.000456967,0.0003702217,0.00046472272,0.0004760897,0.00045918286,0.0005018419
TUBA1C,0.00045526976,0.00044975095,0.0004532433,0.00045719548,0.00044730632,0.00047136095
CNDP2,0.00045505707,0.00046221027,0.0004661364,0.00045321658,0.00046291063,0.0004293218
VAV1,0.0004545296,0.00045704778,0.00047372002,0.00045633246,0.0004493654,0.00043665533
STAR,0.0004526952,0.0004684391,0.00042617889,0.00044546684,0.0004554521,0.0004759153
CRK,0.0004526564,0.00045377554,0.00045289085,0.0004517028,0.00045475413,0.00045147265
TGFBR2,0.00044852748,0.0004225435,0.0004286396,0.00045449947,0.00043606234,0.0005011375
DDX58,0.00044820915,0.00045128664,0.00045237722,0.00044785297,0.0004322444,0.00047114457
MYL3,0.00044793394,0.00043890154,0.0004124108,0.00044266146,0.0004097387,0.00058674684
ATP2B4,0.00044776476,0.00044399558,0.00041133605,0.0004375476,0.00044718102,0.0005334764
CTH,0.00044767032,0.0004941574,0.00044270384,0.0004333332,0.00050223264,0.00034175935
GPLD1,0.00044744494,0.00040048038,0.00035782636,0.00048825,0.00044813746,0.00038688633
CRKL,0.0004473862,0.0004468358,0.00045030747,0.00044777975,0.0004423803,0.0004534959
MYH7,0.0004469426,0.0004357324,0.00041079847,0.00044286222,0.0004033155,0.0005940233
RAP1B,0.00044679188,0.0004340782,0.00044320466,0.0004489699,0.00045151272,0.00045182064
HEPH,0.0004439906,0.0004801864,0.0004173163,0.0004403682,0.00040811443,0.0004849024
PDGFD,0.00044371642,0.0004504961,0.00045403486,0.00044501043,0.00045049,0.0004053411
MARS2,0.0004429106,0.00032501871,0.00036508645,0.00047959774,0.00038810965,0.0006208856
GRIN2D,0.0004425046,0.00044853764,0.00043751256,0.0004428636,0.00043291444,0.00045153406
CAT,0.00044230363,0.0004310674,0.0004266692,0.00045089697,0.0004446809,0.00042541785
MAN2A2,0.00044178998,0.00042561122,0.0004564362,0.0004637103,0.00045461778,0.0003248761
WNT4,0.00044135374,0.0003922187,0.0003588853,0.0004765515,0.00043728575,0.00041652517
PGAP4,0.00044031357,0.00041585608,0.00037178324,0.00048076344,0.00046919825,0.00027485707
HSD17B7,0.00044016397,0.00038716002,0.00038942846,0.0004793171,0.00041424172,0.00041948986
